ʾaʿadnā pos=V,mood=IND,gen=MASC,per=2,voice=ACT,num=SG,aspect=IPFV tuʿid
al-ḥāfira pos=N,def=INDF,case=GEN,num=SG ḥāfirin
al-ḥaflatayni pos=N,def=INDF,case=NOM,num=SG ḥafla
al-ḥaflatayni pos=N,def=INDF,case=NOM,num=DU ḥaflatāni
al-ḥāʾilātu pos=ADJ,def=INDF,case=NOM,gen=FEM,num=DU ḥāʾilatayn
al-ḥāʾilu pos=N,def=DEF,case=NOM,num=DU al-ḥāʾilāni
al-ḥāʾiṭi pos=N,def=DEF,case=NOM,num=DU al-ḥāʾiṭāni
al-ḥāja pos=N,def=INDF,case=ACC,num=SG ḥājatan
al-ḥājibati pos=ADJ,def=DEF,case=ACC,gen=FEM,num=PL al-ḥājibāti
al-ḥajju pos=N,def=INDF,case=NOM,num=SG ḥajj
al-ḥajju pos=N,poss=PSSD,case=GEN,num=DU ḥajjay
al-ḥākimatāni pos=ADJ,def=INDF,case=NOM,gen=MASC,num=SG ḥākim
al-ḥākimatayn pos=ADJ,def=DEF,case=NOM,gen=FEM,num=SG al-ḥākima
al-ḥākimatayn pos=ADJ,def=DEF,case=NOM,gen=FEM,num=PL al-ḥākimātu
al-ḥakīmāt pos=ADJ,def=DEF,case=NOM,gen=MASC,num=DU al-ḥakīmāni
al-ḥākimatu pos=ADJ,def=INDF,case=ACC,gen=MASC,num=DU ḥākimayni
al-ḥākimayn pos=ADJ,def=INDF,case=ACC,gen=MASC,num=SG ḥākiman
al-ḥākim pos=ADJ,def=DEF,case=NOM,gen=FEM,num=SG al-ḥākimatu
al-ḥalālata pos=ADJ,def=INDF,case=GEN,gen=FEM,num=PL ḥalālātin
al-ḥalālīfa pos=N,def=INDF,case=ACC,num=PL ḥalālīfa
al-ḥalāli pos=ADJ,def=INDF,case=NOM,gen=FEM,num=SG ḥalāla
al-ḥalāl pos=ADJ,def=DEF,case=ACC,gen=MASC,num=SG al-ḥalāla
al-ḥālimayni pos=N,def=DEF,case=NOM,num=PL al-ḥālimīn
al-ḥālimīn pos=N,def=DEF,case=NOM,num=PL al-ḥālimūna
al-ḥallāqīna pos=N,poss=PSSD,case=GEN,num=PL ḥallāqī
al-ḥallāqīn pos=N,def=DEF,case=NOM,num=SG al-ḥallāqu
al-ḥallāq pos=N,poss=PSSD,case=ACC,num=SG ḥallāqa
al-ḥalqata pos=N,def=INDF,case=ACC,num=SG ḥalqatan
al-ḥalqata pos=N,poss=PSSD,case=GEN,num=DU ḥalqatay
al-ḥalqatayn pos=N,def=INDF,case=NOM,num=PL ḥalaqātun
al-ḥalqati pos=N,def=INDF,case=NOM,num=SG ḥalqa
al-ḥāmidatāni pos=ADJ,def=INDF,case=GEN,gen=FEM,num=SG ḥāmidatin
al-ḥamīru pos=N,poss=PSSD,case=GEN,num=PL ḥamīri
al-ḥammārayni pos=N,def=DEF,case=NOM,num=SG al-ḥammār
ʾalhamta pos=V,mood=IND,gen=FEM,per=3,voice=ACT,num=PL,aspect=IPFV yulhimna
ʾalhamū pos=V,mood=IND,gen=MASC,per=3,voice=PASS,num=SG,aspect=IPFV yulham
al-hamzatayni pos=N,def=INDF,case=ACC,num=PL hamzātin
al-hamzāti pos=N,poss=PSSD,case=NOM,num=SG hamzatu
al-hamzatu pos=N,poss=PSSD,case=ACC,num=DU hamzatay
al-ḥanaki pos=N,def=DEF,case=ACC,num=PL al-ʾaḥnāka
al-ḥaqāʾiqi pos=N,def=INDF,case=NOM,num=SG ḥaqīqa
al-ḥaqīqatāni pos=N,poss=PSSD,case=NOM,num=SG ḥaqīqat
al-ḥaqīqiyyatāni pos=ADJ,def=DEF,case=NOM,gen=FEM,num=SG al-ḥaqīqiyyatu
ʾalḥaqti pos=V,mood=SBJV,gen=MASC,per=3,voice=ACT,num=PL yulḥiqū
ʾalḥaqtumā pos=V,mood=SBJV,gen=MASC,per=3,voice=PASS,num=PL yulḥaqū
ʾalḥaqtum pos=V,mood=IND,tense=PRS,gen=MASC,per=2,voice=PASS,num=DU,aspect=IPFV tulḥaqāni
al-ḥarakatu pos=N,poss=PSSD,case=NOM,num=SG ḥarakat
al-ḥarakatu pos=N,poss=PSSD,case=NOM,num=PL ḥarakātu
al-ḥāra pos=N,poss=PSSD,case=GEN,num=SG ḥārati
al-ḥāratu pos=N,poss=PSSD,case=NOM,num=DU ḥāratā
al-ḥarīfayn pos=N,poss=PSSD,case=GEN,num=DU ḥarīfay
al-ḥārra pos=ADJ,def=INDF,case=ACC,gen=FEM,num=DU ḥārratayni
al-ḥārrātu pos=ADJ,def=DEF,case=ACC,gen=FEM,num=PL al-ḥārrāti
al-ḥārrayni pos=ADJ,def=INDF,case=NOM,gen=FEM,num=PL ḥārrāt
al-ḥārrayn pos=ADJ,def=DEF,case=ACC,gen=MASC,num=DU al-ḥārrayni
al-ḥasanatayni pos=N,def=DEF,case=NOM,num=PL al-ḥasanāt
al-ḥašaratāni pos=N,def=INDF,case=NOM,num=PL ḥašarātun
al-ḥašaratayni pos=N,def=INDF,case=ACC,num=DU ḥašaratayni
al-ḥašarāti pos=N,def=DEF,case=ACC,num=SG al-ḥašarata
al-ḥašaratu pos=N,def=DEF,case=NOM,num=SG al-ḥašara
al-ḥašdāni pos=N,poss=PSSD,case=ACC,num=DU ḥašday
al-ḥassāsatayni pos=ADJ,def=DEF,case=NOM,gen=MASC,num=DU al-ḥassāsāni
al-ḥassāsatu pos=ADJ,def=INDF,case=GEN,gen=FEM,num=PL ḥassāsātin
al-ḥassāsu pos=ADJ,def=DEF,case=ACC,gen=FEM,num=SG al-ḥassāsata
al-ḥāsūbayn pos=N,def=INDF,case=NOM,num=PL ḥawāsību
al-ḥāsūbu pos=N,def=DEF,case=ACC,num=SG al-ḥāsūba
al-hātifayn pos=N,def=DEF,case=NOM,num=SG al-hātifu
al-hātifu pos=N,poss=PSSD,case=ACC,num=DU hātifay
al-hawāʾāni pos=N,poss=PSSD,case=GEN,num=PL ʾahwiyati
al-hawādija pos=N,def=DEF,case=NOM,num=PL al-hawādij
al-ḥawājibi pos=N,poss=PSSD,case=GEN,num=PL ḥawājibi
al-hawātifi pos=N,poss=PSSD,case=NOM,num=PL hawātifu
al-hawdaji pos=N,def=DEF,case=ACC,num=DU al-hawdajayni
al-ḥayāʾi pos=N,def=DEF,case=NOM,num=DU al-ḥayāʾayn
al-hayākil pos=N,poss=PSSD,case=ACC,num=DU haykalay
al-hayʾatu pos=N,poss=PSSD,case=NOM,num=SG hayʾatu
al-ḥayawānāni pos=N,def=INDF,case=GEN,num=DU ḥayawānayni
al-ḥayawānu pos=N,def=DEF,case=ACC,num=PL al-ḥayawānāti
al-haykalayni pos=N,def=INDF,case=GEN,num=DU haykalayni
al-hayūliyyata pos=ADJ,def=DEF,case=ACC,gen=MASC,num=SG al-hayūliyya
al-hayūliyyati pos=ADJ,def=INDF,case=ACC,gen=FEM,num=DU hayūliyyatayni
al-hayūliyyayni pos=ADJ,def=DEF,case=NOM,gen=MASC,num=DU al-hayūliyyayn
al-hayūliyyīna pos=ADJ,def=DEF,case=GEN,gen=FEM,num=DU al-hayūliyyatayni
al-ḥayyāti pos=ADJ,def=DEF,case=NOM,gen=FEM,num=DU al-ḥayyatayn
al-ḥayyi pos=N,def=DEF,case=GEN,num=PL al-ʾaḥyāʾi
al-ḥazīnati pos=ADJ,def=DEF,case=GEN,gen=MASC,num=SG al-ḥazīni
al-ḥazīni pos=ADJ,def=INDF,case=NOM,gen=MASC,num=DU ḥazīnayn
al-ḥaẓẓ pos=N,poss=PSSD,case=NOM,num=SG ḥaẓẓu
al-ḥiḏāʾayn pos=N,def=DEF,case=NOM,num=DU al-ḥiḏāʾāni
al-ḥiḏāʾ pos=N,poss=PSSD,case=ACC,num=PL ʾaḥḏiyata
al-ḥiḍnayni pos=N,def=INDF,case=NOM,num=DU ḥiḍnayn
al-ḥiḍni pos=N,def=INDF,case=ACC,num=PL ʾaḥḍānan
al-ḥikāyātu pos=N,def=INDF,case=NOM,num=PL ḥikāyātun
al-hilāla pos=N,def=DEF,case=NOM,num=DU al-hilālayn
al-hilālayn pos=N,poss=PSSD,case=ACC,num=SG hilāla
al-hindī pos=ADJ,def=DEF,case=GEN,gen=MASC,num=PL al-hindiyyīna
al-ḥiqfa pos=N,poss=PSSD,case=NOM,num=SG ḥiqfu
ʾalḥiq pos=V,mood=IND,tense=PST,gen=MASC,per=3,voice=ACT,num=DU,aspect=IPFV ʾalḥaqā
al-ḥirrīfatu pos=ADJ,def=DEF,case=GEN,gen=FEM,num=DU al-ḥirrīfatayni
al-ḥizbayni pos=N,poss=PSSD,case=NOM,num=PL ʾaḥzāb
al-ḥudṯānu pos=N,def=DEF,case=NOM,num=PL al-ḥudṯān
al-ḥulwa pos=ADJ,def=DEF,case=GEN,gen=MASC,num=SG al-ḥulwi
al-ḥulwati pos=ADJ,def=INDF,case=NOM,gen=MASC,num=SG ḥulwun
al-ḥulwāti pos=ADJ,def=INDF,case=NOM,gen=MASC,num=SG ḥulwun
al-ḥulwayni pos=ADJ,def=DEF,case=NOM,gen=FEM,num=PL al-ḥulwāt
al-ḥušūdu pos=N,poss=PSSD,case=NOM,num=PL ḥušūdu
al-ḥūta pos=N,def=INDF,case=GEN,num=DU ḥūtayni
al-ḥuzam pos=N,poss=PSSD,case=NOM,num=SG ḥuzmatu
al-ḥuzmatāni pos=N,poss=PSSD,case=NOM,num=SG ḥuzmat
al-ʾibāḥiyyāni pos=ADJ,def=INDF,case=NOM,gen=FEM,num=DU ʾibāḥiyyatāni
al-ʾibāḥiyyatāni pos=ADJ,def=INDF,case=GEN,gen=MASC,num=DU ʾibāḥiyyayni
al-ʿibāratayni pos=N,def=INDF,case=NOM,num=DU ʿibāratayn
al-ʿibārāt pos=N,def=INDF,case=NOM,num=DU ʿibāratayn
al-ʿibāratu pos=N,poss=PSSD,case=NOM,num=DU ʿibāratay
al-ʾiblīsayni pos=N,def=INDF,case=ACC,num=DU ʾiblīsayni
al-ʾiblīsayn pos=N,poss=PSSD,case=ACC,num=SG ʾiblīsa
al-ʾiblīsi pos=N,poss=PSSD,case=ACC,num=SG ʾiblīsa
al-ʾiblīsiyyata pos=ADJ,def=INDF,case=ACC,gen=MASC,num=PL ʾiblīsiyyīna
al-ʾiblīsiyyatu pos=ADJ,def=DEF,case=NOM,gen=FEM,num=SG al-ʾiblīsiyya
al-ʿibriyyāni pos=ADJ,def=INDF,case=GEN,gen=MASC,num=DU ʿibriyyayni
al-ʾibṭāni pos=N,def=DEF,case=ACC,num=DU al-ʾibṭayni
al-ibtisāmāti pos=N,poss=PSSD,case=GEN,num=SG ibtisāmati
al-ʾiḍāfatayn pos=N,def=DEF,case=NOM,num=PL al-ʾiḍāfātu
al-ʾiḍāfāt pos=N,poss=PSSD,case=GEN,num=SG ʾiḍāfati
ʾalifbāʾiyyāni pos=ADJ,def=DEF,case=GEN,gen=FEM,num=PL al-ʾalifbāʾiyyāti
ʾalifbāʾiyyatayni pos=ADJ,def=DEF,case=GEN,gen=MASC,num=SG al-ʾalifbāʾiyyi
ʾalifbāʾiyyatayn pos=ADJ,def=DEF,case=ACC,gen=MASC,num=PL al-ʾalifbāʾiyyīna
ʾalifbāʾiyyātin pos=ADJ,def=INDF,case=GEN,gen=MASC,num=DU ʾalifbāʾiyyayni
ʾalifbāʾiyyātun pos=ADJ,def=INDF,case=NOM,gen=FEM,num=DU ʾalifbāʾiyyatayn
ʾalifbāʾiyyun pos=ADJ,def=INDF,case=GEN,gen=MASC,num=SG ʾalifbāʾiyyin
al-iftitāḥī pos=ADJ,def=INDF,case=NOM,gen=MASC,num=SG iftitāḥī
al-iftitāḥiyya pos=ADJ,def=INDF,case=NOM,gen=MASC,num=DU iftitāḥiyyāni
al-iftitāḥiyyayni pos=ADJ,def=DEF,case=GEN,gen=MASC,num=SG al-iftitāḥiyyi
al-iḡtiṣābi pos=N,poss=PSSD,case=NOM,num=PL iḡtiṣābātu
al-iḥtilāmu pos=N,def=INDF,case=NOM,num=PL iḥtilāmātun
al-ihtimāmayn pos=N,def=INDF,case=NOM,num=PL ihtimāmāt
al-ʾījābiyyāti pos=ADJ,def=DEF,case=GEN,gen=FEM,num=PL al-ʾījābiyyāti
al-ʾijāza pos=N,def=INDF,case=NOM,num=PL ʾijāzāt
al-ijtimāʿiyyayn pos=ADJ,def=DEF,case=GEN,gen=FEM,num=SG al-ijtimāʿiyyati
al-iktišāfāni pos=N,def=DEF,case=GEN,num=DU al-iktišāfayni
al-iktišāfāni pos=N,def=INDF,case=NOM,num=SG iktišāf
al-iktišāfāti pos=N,poss=PSSD,case=NOM,num=PL iktišāfāt
al-iḵtiyāri pos=N,poss=PSSD,case=ACC,num=PL iḵtiyārāti
al-iḵtiyāri pos=N,poss=PSSD,case=NOM,num=DU iḵtiyārā
al-ʾiliktrūni pos=N,def=INDF,case=GEN,num=SG ʾiliktrūnin
al-ʾiliktrūniyya pos=ADJ,def=DEF,case=NOM,gen=MASC,num=PL al-ʾiliktrūniyyīn
al-ʾiliktrūniyyayn pos=ADJ,def=INDF,case=NOM,gen=FEM,num=DU ʾiliktrūniyyatayn
al-ʿilmāniyya pos=ADJ,def=DEF,case=NOM,gen=FEM,num=PL al-ʿilmāniyyāt
al-ʿilmāniyyatāni pos=ADJ,def=DEF,case=GEN,gen=FEM,num=DU al-ʿilmāniyyatayni
al-ʿilmāniyyayni pos=ADJ,def=INDF,case=ACC,gen=MASC,num=PL ʿilmāniyyīna
al-ʿilmāniyyīna pos=ADJ,def=INDF,case=NOM,gen=FEM,num=SG ʿilmāniyyatun
al-ʿilmiyyata pos=ADJ,def=INDF,case=NOM,gen=FEM,num=PL ʿilmiyyātun
al-ʿilmiyyatayni pos=ADJ,def=INDF,case=NOM,gen=FEM,num=PL ʿilmiyyāt
al-ʿilmiyyu pos=ADJ,def=INDF,case=GEN,gen=MASC,num=PL ʿilmiyyīna
al-ʾimāmayn pos=N,def=INDF,case=NOM,num=PL ʾaʾimma
al-ʾimāmu pos=N,def=DEF,case=GEN,num=DU al-ʾimāmayni
ʾālimā pos=V,mood=IND,tense=PST,gen=FEM,per=2,voice=ACT,num=SG,aspect=IPFV ʾālamti
al-ʾimārātiyyayni pos=ADJ,def=DEF,case=NOM,gen=MASC,num=SG al-ʾimārātī
al-ʾimārātiyyayn pos=ADJ,def=INDF,case=NOM,gen=FEM,num=PL ʾimārātiyyātun
ʿalīmāt pos=ADJ,def=INDF,case=NOM,gen=FEM,num=PL ʿalīmātun
ʿalīmātun pos=ADJ,def=INDF,case=GEN,gen=MASC,num=DU ʿalīmayni
ʿalīmayn pos=ADJ,def=INDF,case=ACC,gen=MASC,num=SG ʿalīman
al-ʿimlāqāni pos=ADJ,def=DEF,case=NOM,gen=MASC,num=DU al-ʿimlāqayn
al-ʿimlāqiyyatayni pos=ADJ,def=DEF,case=NOM,gen=FEM,num=DU al-ʿimlāqiyyatāni
al-ʿimlāqiyyatu pos=ADJ,def=INDF,case=NOM,gen=FEM,num=SG ʿimlāqiyyatun
al-ʾimmarayn pos=ADJ,def=INDF,case=GEN,gen=MASC,num=SG ʾimmarin
al-imtiḥānayni pos=N,poss=PSSD,case=GEN,num=PL imtiḥānāti
al-imtiḥāni pos=N,def=DEF,case=ACC,num=DU al-imtiḥānayni
ʾālimū pos=V,mood=IND,tense=PST,gen=MASC,per=3,voice=PASS,num=DU,aspect=IPFV ʾūlimā
ʾaʿlinā pos=V,mood=IND,tense=PST,gen=FEM,per=1,voice=PASS,num=SG,aspect=IPFV ʾuʿlintu
al-ʾindūnīsiyyatāni pos=ADJ,def=DEF,case=NOM,gen=MASC,num=PL al-ʾindūnīsiyyūna
al-ʾindūnīsiyyati pos=ADJ,def=INDF,case=NOM,gen=FEM,num=DU ʾindūnīsiyyatayn
al-ʾindūnīsiyyāt pos=ADJ,def=INDF,case=GEN,gen=MASC,num=SG ʾindūnīsiyyin
al-ʾindūnīsiyyatu pos=ADJ,def=DEF,case=GEN,gen=MASC,num=DU al-ʾindūnīsiyyayni
al-ʾingilīziyyati pos=ADJ,def=INDF,case=ACC,gen=MASC,num=SG ʾingilīziyyan
al-ʾingilīziyyātu pos=ADJ,def=INDF,case=ACC,gen=FEM,num=PL ʾingilīziyyātin
al-ʾingilīziyyayn pos=ADJ,def=DEF,case=NOM,gen=MASC,num=DU al-ʾingilīziyyāni
al-ʾingilīziyyu pos=ADJ,def=DEF,case=ACC,gen=FEM,num=PL al-ʾingilīziyyāti
al-ʾinkilīziyyatayn pos=ADJ,def=INDF,case=GEN,gen=MASC,num=SG ʾinkilīziyyin
al-ʾinkilīziyyātu pos=ADJ,def=DEF,case=ACC,gen=FEM,num=SG al-ʾinkilīziyyata
al-ʾinkilīziyyatu pos=ADJ,def=DEF,case=GEN,gen=FEM,num=SG al-ʾinkilīziyyati
al-ʾinkilīziyyayn pos=ADJ,def=INDF,case=GEN,gen=MASC,num=PL ʾinkilīziyyīna
al-ʾinkilīziyyu pos=ADJ,def=DEF,case=NOM,gen=MASC,num=PL al-ʾinkilīziyyīn
ʿālin pos=V,mood=IND,gen=FEM,per=1,voice=ACT,num=PL,aspect=IPFV naʿli
al-intiḵābāni pos=N,def=DEF,case=NOM,num=PL al-intiḵābātu
al-intiṣārāni pos=N,def=INDF,case=GEN,num=SG intiṣārin
al-intiṣāra pos=N,def=INDF,case=NOM,num=DU intiṣārayn
ʾaʿlinū pos=V,mood=IMP,gen=FEM,per=2,voice=ACT,num=PL ʾaʿlinna
al-ʾīqāʿāti pos=N,poss=PSSD,case=NOM,num=SG ʾīqāʿ
al-ʾīqāʿātu pos=N,def=INDF,case=GEN,num=SG ʾīqāʿin
al-ʾiqlīmāni pos=N,def=INDF,case=NOM,num=SG ʾiqlīm
al-ʾirāda pos=N,poss=PSSD,case=NOM,num=DU ʾirādatā
al-ʾirādatayn pos=N,poss=PSSD,case=GEN,num=DU ʾirādatay
al-ʾirādati pos=N,def=INDF,case=ACC,num=PL ʾirādātin
al-ʾīrānī pos=ADJ,def=DEF,case=NOM,gen=FEM,num=PL al-ʾīrāniyyāt
al-ʾīrāniyya pos=ADJ,def=DEF,case=NOM,gen=FEM,num=SG al-ʾīrāniyya
al-ʾīrāniyyata pos=ADJ,def=INDF,case=NOM,gen=MASC,num=DU ʾīrāniyyāni
al-ʾīrāniyyūna pos=ADJ,def=DEF,case=NOM,gen=MASC,num=DU al-ʾīrāniyyayn
al-ʿirāqī pos=ADJ,def=DEF,case=ACC,gen=MASC,num=SG al-ʿirāqiyya
al-ʿirāqiyyāni pos=ADJ,def=DEF,case=NOM,gen=MASC,num=DU al-ʿirāqiyyayn
al-ʿirāqiyya pos=ADJ,def=DEF,case=NOM,gen=MASC,num=PL al-ʿirāqiyyūna
al-ʿirāqiyyata pos=ADJ,def=DEF,case=ACC,gen=MASC,num=DU al-ʿirāqiyyayni
al-ʿirāqiyyatayn pos=ADJ,def=DEF,case=ACC,gen=FEM,num=PL al-ʿirāqiyyāti
al-ʾirhābiyyata pos=ADJ,def=DEF,case=ACC,gen=FEM,num=DU al-ʾirhābiyyatayni
al-ʾiṣābati pos=N,def=INDF,case=NOM,num=PL ʾiṣābātun
al-ʾiṣābati pos=N,poss=PSSD,case=NOM,num=PL ʾiṣābāt
al-ʾiʿṣārāni pos=N,poss=PSSD,case=NOM,num=DU ʾiʿṣāray
al-ʾišāratāni pos=N,def=INDF,case=NOM,num=PL ʾišārātun
al-ʾiʿṣāru pos=N,def=INDF,case=ACC,num=DU ʾiʿṣārayni
al-ʾiṣbaʿa pos=N,def=DEF,case=GEN,num=PL al-ʾaṣābiʿi
al-ʾislāmī pos=ADJ,def=INDF,case=NOM,gen=FEM,num=SG ʾislāmiyya
al-ʾisrāʾīliyyāti pos=ADJ,def=DEF,case=ACC,gen=MASC,num=PL al-ʾisrāʾīliyyīna
al-ʾisrāʾīliyyati pos=ADJ,def=INDF,case=GEN,gen=MASC,num=SG ʾisrāʾīliyyin
al-ʾisrāʾīliyyayni pos=ADJ,def=DEF,case=NOM,gen=FEM,num=PL al-ʾisrāʾīliyyātu
al-ʾisrāʾīliyyi pos=ADJ,def=INDF,case=NOM,gen=MASC,num=SG ʾisrāʾīlī
al-ʾisrāʾīliyyūna pos=ADJ,def=INDF,case=ACC,gen=FEM,num=SG ʾisrāʾīliyyatan
al-istiḵdāmāni pos=N,def=INDF,case=NOM,num=SG istiḵdām
al-istiḵdāma pos=N,def=DEF,case=ACC,num=DU al-istiḵdāmayni
al-istiʿmāli pos=N,poss=PSSD,case=NOM,num=SG istiʿmālu
al-istiqbālāt pos=N,def=INDF,case=NOM,num=PL istiqbālātun
al-ʾīṭāliyyatayn pos=ADJ,def=INDF,case=ACC,gen=FEM,num=SG ʾīṭāliyyatan
al-ʾīṭāliyyatayn pos=ADJ,def=INDF,case=NOM,gen=MASC,num=PL ʾīṭāliyyīn
al-ʾīṭāliyyu pos=ADJ,def=INDF,case=NOM,gen=FEM,num=SG ʾīṭāliyyatun
al-iʿtiqādi pos=N,def=INDF,case=NOM,num=PL iʿtiqādāt
al-iʿtiqād pos=N,def=DEF,case=GEN,num=SG al-iʿtiqādi
al-ittifāqāt pos=N,def=INDF,case=ACC,num=DU ittifāqayni
al-ittifāqayni pos=N,def=INDF,case=NOM,num=DU ittifāqayn
al-ittifāqayn pos=N,def=INDF,case=ACC,num=PL ittifāqātin
al-ittiḥādāti pos=N,def=DEF,case=NOM,num=SG al-ittiḥād
al-ittiḥādayn pos=N,poss=PSSD,case=NOM,num=DU ittiḥādā
al-jaḏḏābatayn pos=ADJ,def=INDF,case=NOM,gen=MASC,num=DU jaḏḏābayn
al-jaḏḏābayn pos=ADJ,def=INDF,case=GEN,gen=FEM,num=SG jaḏḏābatin
al-jāḏibatāni pos=ADJ,def=INDF,case=GEN,gen=MASC,num=PL jawāḏiba
al-jāḏibātu pos=ADJ,def=DEF,case=NOM,gen=FEM,num=SG al-jāḏiba
al-jadīdata pos=ADJ,def=DEF,case=NOM,gen=FEM,num=DU al-jadīdatāni
al-jadīdati pos=ADJ,def=DEF,case=GEN,gen=MASC,num=DU al-jadīdayni
al-jāffati pos=ADJ,def=DEF,case=ACC,gen=FEM,num=SG al-jāffata
al-jāffati pos=ADJ,def=INDF,case=GEN,gen=FEM,num=SG jāffatin
al-jāhilāni pos=ADJ,def=DEF,case=ACC,gen=FEM,num=PL al-jāhilāti
al-jāhilatāni pos=ADJ,def=INDF,case=ACC,gen=FEM,num=PL jāhilātin
al-jāhilāti pos=ADJ,def=INDF,case=ACC,gen=FEM,num=DU jāhilatayni
al-jāhiliyyayn pos=ADJ,def=DEF,case=ACC,gen=FEM,num=DU al-jāhiliyyatayni
al-jāʾiza pos=N,def=INDF,case=GEN,num=PL jawāʾiza
al-jakētātu pos=N,poss=PSSD,case=ACC,num=DU jakētay
al-jakētu pos=N,def=DEF,case=ACC,num=PL al-jakētāti
al-jamārik pos=N,poss=PSSD,case=GEN,num=SG jumruki
al-jāmiʿatāni pos=N,poss=PSSD,case=NOM,num=SG jāmiʿatu
al-jāmiʿatayni pos=N,def=INDF,case=ACC,num=PL jāmiʿātin
al-jāmiʿāti pos=N,poss=PSSD,case=NOM,num=PL jāmiʿātu
al-jamīlatayn pos=ADJ,def=INDF,case=NOM,gen=FEM,num=PL jamīlāt
al-jāniba pos=N,def=INDF,case=NOM,num=PL jawānibu
al-jānib pos=N,def=DEF,case=NOM,num=DU al-jānibayn
al-jannati pos=N,def=DEF,case=NOM,num=DU al-jannatayn
al-janūbiyyati pos=ADJ,def=INDF,case=NOM,gen=MASC,num=SG janūbiyyun
al-janūbiyyayni pos=ADJ,def=DEF,case=GEN,gen=FEM,num=SG al-janūbiyyati
al-janūbiyyayn pos=ADJ,def=DEF,case=NOM,gen=MASC,num=SG al-janūbī
al-janūbiyyīn pos=ADJ,def=INDF,case=NOM,gen=FEM,num=SG janūbiyyatun
al-janūbiyyūna pos=ADJ,def=DEF,case=NOM,gen=FEM,num=SG al-janūbiyyatu
al-jaras pos=N,poss=PSSD,case=ACC,num=PL ʾajrāsa
al-jarru pos=N,def=INDF,case=NOM,num=DU jarrayn
al-jasadu pos=N,poss=PSSD,case=NOM,num=DU jasaday
al-jasīmāni pos=ADJ,def=INDF,case=NOM,gen=FEM,num=DU jasīmatayn
al-jasīmatāni pos=ADJ,def=INDF,case=NOM,gen=FEM,num=PL jasīmāt
al-jasīmi pos=ADJ,def=DEF,case=NOM,gen=FEM,num=DU al-jasīmatāni
al-jawāba pos=N,def=DEF,case=NOM,num=PL al-ajwiba
al-jawābi pos=N,poss=PSSD,case=ACC,num=SG jawāba
al-jawādāti pos=ADJ,def=INDF,case=ACC,gen=MASC,num=SG jawādan
al-jawāmīsi pos=N,poss=PSSD,case=GEN,num=DU jāmūsay
al-jawāniba pos=N,def=INDF,case=ACC,num=DU jānibayni
al-jawwiyyati pos=ADJ,def=DEF,case=ACC,gen=FEM,num=DU al-jawwiyyatayni
al-jawwiyyatu pos=ADJ,def=INDF,case=NOM,gen=MASC,num=DU jawwiyyāni
al-jawwiyyu pos=ADJ,def=DEF,case=NOM,gen=MASC,num=DU al-jawwiyyāni
al-jaybāni pos=N,poss=PSSD,case=ACC,num=SG jayba
al-jaybayn pos=N,poss=PSSD,case=NOM,num=SG jaybu
al-jazāʾiriyyatayni pos=ADJ,def=DEF,case=NOM,gen=FEM,num=PL al-jazāʾiriyyātu
al-jazāʾiriyyāt pos=ADJ,def=INDF,case=GEN,gen=MASC,num=DU jazāʾiriyyayni
al-jazāʾiriyyayn pos=ADJ,def=INDF,case=ACC,gen=MASC,num=PL jazāʾiriyyīna
al-jazāʾiriyyu pos=ADJ,def=DEF,case=ACC,gen=FEM,num=SG al-jazāʾiriyyata
al-jidārayn pos=N,poss=PSSD,case=ACC,num=SG jidāra
al-jidāru pos=N,def=INDF,case=NOM,num=SG jidār
al-jihādiyyatu pos=ADJ,def=DEF,case=NOM,gen=FEM,num=DU al-jihādiyyatayn
al-jihādiyyīna pos=ADJ,def=INDF,case=GEN,gen=FEM,num=SG jihādiyyatin
al-jihāt pos=N,def=INDF,case=ACC,num=DU jihatayni
al-jild pos=N,def=INDF,case=NOM,num=DU jildāni
al-jimāla pos=ADJ,def=DEF,case=ACC,gen=FEM,num=PL al-jamīlāti
al-jinsiyya pos=ADJ,def=INDF,case=NOM,gen=MASC,num=DU jinsiyyayn
al-jinsiyyu pos=ADJ,def=DEF,case=GEN,gen=MASC,num=DU al-jinsiyyayni
al-jirāru pos=N,poss=PSSD,case=ACC,num=DU jarray
al-jismi pos=N,def=INDF,case=GEN,num=PL jusūmin
al-jism pos=N,def=INDF,case=NOM,num=SG jismun
al-jiwāʾu pos=N,def=INDF,case=NOM,num=DU jawwāni
al-juḥūra pos=N,def=INDF,case=NOM,num=DU juḥrayn
al-jūḵi pos=N,def=DEF,case=ACC,num=DU al-jūḵayni
al-jūḵ pos=N,poss=PSSD,case=GEN,num=PL ʾajwāḵi
al-julūda pos=N,poss=PSSD,case=NOM,num=SG jildu
al-jumal pos=N,def=DEF,case=NOM,num=DU al-jumlatayn
al-jumhūrāni pos=N,def=DEF,case=ACC,num=PL al-jamāhīra
al-jumlatayn pos=N,def=INDF,case=GEN,num=SG jumlatin
al-junūdu pos=N,def=DEF,case=GEN,num=DU al-jundiyyayni
al-jusaymātu pos=N,poss=PSSD,case=NOM,num=DU jusaymā
al-jusaymayn pos=N,def=DEF,case=NOM,num=PL al-jusaymātu
al-jusaymu pos=N,def=INDF,case=ACC,num=SG jusayman
al-jusūmi pos=N,poss=PSSD,case=NOM,num=SG jism
al-juṯṯatu pos=N,poss=PSSD,case=ACC,num=PL ʾajṯāṯa
